ID	CONCEPT	DOCULECT	VALUE	FORM	TOKENS	GLOTTOLOG	COG	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	ALIGNMENT
259	fruit	HtanHsan	ɓlej	ɓlej	ɓ l e j		2-17	1 5 7 6	ACXN	PLEJ	5	5.P.C 5.L.C 5.E.V 5.J.c	2.0 1.5 1.5 0.8	ɓlej	0	588	ɓ l e j
260	fruit	PangKham	bleː	bleː	b l eː		1-17	1 5 7	ACX	PLE	14	14.P.C 14.L.C 14.E.V	2.0 1.5 1.5	bleː	0	588	b l eː -
261	fruit	ManLoi	blej	blej	b l e j		2-17	1 5 7 6	ACXN	PLEJ	8	8.P.C 8.L.C 8.E.V 8.J.c	2.0 1.5 1.5 0.8	blej	0	588	b l e j
262	fruit	MengDan	bliː	bliː	b l iː	khan1274	1-17	1 5 7	ACX	PLI	9	9.P.C 9.L.C 9.I.V	2.0 1.5 1.5	bliː	0	588	b l iː -
263	fruit	ChuDongGua	ɓliː	ɓliː	ɓ l iː		1-17	1 5 7	ACX	PLI	3	3.P.C 3.L.C 3.I.V	2.0 1.5 1.5	ɓliː	0	588	ɓ l iː -
264	fruit	XiangZhaiTang	blej	blej	b l e j	ruma1248	2-17	1 5 7 6	ACXN	PLEJ	16	16.P.C 16.L.C 16.E.V 16.J.c	2.0 1.5 1.5 0.8	blej	0	588	b l e j
265	fruit	PongNuea	blej	blej	b l e j		2-17	1 5 7 6	ACXN	PLEJ	15	15.P.C 15.L.C 15.E.V 15.J.c	2.0 1.5 1.5 0.8	blej	0	588	b l e j
266	fruit	NyaungGone	ble	ble	b l e		1-17	1 5 7	ACX	PLE	13	13.P.C 13.L.C 13.E.V	2.0 1.5 1.5	ble	0	588	b l e -
267	fruit	NoeLae	ble	ble	b l e		1-17	1 5 7	ACX	PLE	12	12.P.C 12.L.C 12.E.V	2.0 1.5 1.5	ble	0	588	b l e -
268	fruit	BanPaw	ble	ble	b l e		1-17	1 5 7	ACX	PLE	1	1.P.C 1.L.C 1.E.V	2.0 1.5 1.5	ble	0	588	b l e -
269	fruit	ChaYeQing	ɓlɔːj	ɓlɔːj	ɓ l ɔː j		3-17	1 5 7 6	ACXN	PLUJ	2	2.P.C 2.L.C 2.U.V 2.J.c	2.0 1.5 1.5 0.8	ɓlɔːj	0	588	ɓ l ɔː j
270	fruit	GuangKa	plɔːj	plɔːj	p l ɔː j	ruma1248	3-17	1 5 7 6	ACXN	PLUJ	4	4.P.C 4.L.C 4.U.V 4.J.c	2.0 1.5 1.5 0.8	plɔːj	0	588	p l ɔː j
271	fruit	MangBang	plɔːj	plɔːj	p l ɔː j	ruma1248	3-17	1 5 7 6	ACXN	PLUJ	7	7.P.C 7.L.C 7.U.V 7.J.c	2.0 1.5 1.5 0.8	plɔːj	0	588	p l ɔː j
272	fruit	NanSang	plɔːj	plɔːj	p l ɔː j	ruma1248	3-17	1 5 7 6	ACXN	PLUJ	11	11.P.C 11.L.C 11.U.V 11.J.c	2.0 1.5 1.5 0.8	plɔːj	0	588	p l ɔː j
1331	full	NamHsan	nɔɁ	nɔɁ	n ɔ ʔ		1-85	4 7 1	AXN	NUH	10	10.N.C 10.U.V 10.H.c	2.0 1.5 0.8	nɔʔ	0	605	n ɔ - ʔ
1332	full	KhunHawt	noɁ	noɁ	n o ʔ		1-85	4 7 1	AXN	NUH	6	6.N.C 6.U.V 6.H.c	2.0 1.5 0.8	noʔ	0	605	n o - ʔ
1333	full	HtanHsan	nauɁ	nauɁ	n a u ʔ		1-85	4 7 7 1	AXYN	NAYH	5	5.N.C 5.A.V 5.Y.V 5.H.c	2.0 1.5 1.3 0.8	nauʔ	0	605	n a u ʔ
1334	full	PangKham	noɁ	noɁ	n o ʔ		1-85	4 7 1	AXN	NUH	14	14.N.C 14.U.V 14.H.c	2.0 1.5 0.8	noʔ	0	605	n o - ʔ
1335	full	ManLoi	nok	nok	n o k		1-85	4 7 1	AXN	NUK	8	8.N.C 8.U.V 8.K.c	2.0 1.5 0.8	nok	0	606	n o k
1336	full	MengDan	noʔ	noʔ	n o ʔ	khan1274	1-85	4 7 1	AXN	NUH	9	9.N.C 9.U.V 9.H.c	2.0 1.5 0.8	noʔ	0	605	n o - ʔ
1337	full	ChuDongGua	nok	nok	n o k		1-85	4 7 1	AXN	NUK	3	3.N.C 3.U.V 3.K.c	2.0 1.5 0.8	nok	0	606	n o k
1338	full	XiangZhaiTang	nouɁ	nouɁ	n o u ʔ	ruma1248	1-85	4 7 7 1	AXYN	NUYH	16	16.N.C 16.U.V 16.Y.V 16.H.c	2.0 1.5 1.3 0.8	nouʔ	0	605	n o u ʔ
1339	full	PongNuea	nouɁ	nouɁ	n o u ʔ		1-85	4 7 7 1	AXYN	NUYH	15	15.N.C 15.U.V 15.Y.V 15.H.c	2.0 1.5 1.3 0.8	nouʔ	0	605	n o u ʔ
1340	full	NyaungGone	nouʔ	nouʔ	n o u ʔ		1-85	4 7 7 1	AXYN	NUYH	13	13.N.C 13.U.V 13.Y.V 13.H.c	2.0 1.5 1.3 0.8	nouʔ	0	605	n o u ʔ
1341	full	NoeLae	nouɁ	nouɁ	n o u ʔ		1-85	4 7 7 1	AXYN	NUYH	12	12.N.C 12.U.V 12.Y.V 12.H.c	2.0 1.5 1.3 0.8	nouʔ	0	605	n o u ʔ
1342	full	BanPaw	nouɁ	nouɁ	n o u ʔ		1-85	4 7 7 1	AXYN	NUYH	1	1.N.C 1.U.V 1.Y.V 1.H.c	2.0 1.5 1.3 0.8	nouʔ	0	605	n o u ʔ
1343	full	ChaYeQing	nok	nok	n o k		1-85	4 7 1	AXN	NUK	2	2.N.C 2.U.V 2.K.c	2.0 1.5 0.8	nok	0	606	n o k
1344	full	GuangKa	nok	nok	n o k	ruma1248	1-85	4 7 1	AXN	NUK	4	4.N.C 4.U.V 4.K.c	2.0 1.5 0.8	nok	0	606	n o k
1345	full	MangBang	nok	nok	n o k	ruma1248	1-85	4 7 1	AXN	NUK	7	7.N.C 7.U.V 7.K.c	2.0 1.5 0.8	nok	0	606	n o k
1346	full	NanSang	nok	nok	n o k	ruma1248	1-85	4 7 1	AXN	NUK	11	11.N.C 11.U.V 11.K.c	2.0 1.5 0.8	nok	0	606	n o k
1124	give	NamHsan	dɛh	dɛh	d ɛ h		1-72	1 7 3	AXN	TEH	10	10.T.C 10.E.V 10.H.c	2.0 1.5 0.8	dɛh	0	623	d ɛ h
1125	give	KhunHawt	daih	daih	d a i h		1-72	1 7 7 3	AXYN	TAIH	6	6.T.C 6.A.V 6.I.V 6.H.c	2.0 1.5 1.3 0.8	daih	0	622	d a i h
1126	give	HtanHsan	daih	daih	d a i h		1-72	1 7 7 3	AXYN	TAIH	5	5.T.C 5.A.V 5.I.V 5.H.c	2.0 1.5 1.3 0.8	daih	0	622	d a i h
1127	give	PangKham	deh	deh	d e h		1-72	1 7 3	AXN	TEH	14	14.T.C 14.E.V 14.H.c	2.0 1.5 0.8	deh	0	623	d e h
1128	give	ManLoi	tɛh	tɛh	t ɛ h		1-72	1 7 3	AXN	TEH	8	8.T.C 8.E.V 8.H.c	2.0 1.5 0.8	tɛh	0	623	t ɛ h
1129	give	MengDan	deh	deh	d e h	khan1274	1-72	1 7 3	AXN	TEH	9	9.T.C 9.E.V 9.H.c	2.0 1.5 0.8	deh	0	623	d e h
1130	give	ChuDongGua	dɛh	dɛh	d ɛ h		1-72	1 7 3	AXN	TEH	3	3.T.C 3.E.V 3.H.c	2.0 1.5 0.8	dɛh	0	623	d ɛ h
1131	give	XiangZhaiTang	tajh	tajh	t a j̊	ruma1248	1-72	1 7 6	AXN	TAJ	16	16.T.C 16.A.V 16.J.c	2.0 1.5 0.8	taj̊	0	624	t a j̊
1132	give	PongNuea	taih	taih	t a i h		1-72	1 7 7 3	AXYN	TAIH	15	15.T.C 15.A.V 15.I.V 15.H.c	2.0 1.5 1.3 0.8	taih	0	622	t a i h
1133	give	NyaungGone	taih	taih	t a i h		1-72	1 7 7 3	AXYN	TAIH	13	13.T.C 13.A.V 13.I.V 13.H.c	2.0 1.5 1.3 0.8	taih	0	622	t a i h
1134	give	NoeLae	taih	taih	t a i h		1-72	1 7 7 3	AXYN	TAIH	12	12.T.C 12.A.V 12.I.V 12.H.c	2.0 1.5 1.3 0.8	taih	0	622	t a i h
1135	give	BanPaw	taih	taih	t a i h		1-72	1 7 7 3	AXYN	TAIH	1	1.T.C 1.A.V 1.I.V 1.H.c	2.0 1.5 1.3 0.8	taih	0	622	t a i h
1136	give	ChaYeQing	dɛh	dɛh	d ɛ h		1-72	1 7 3	AXN	TEH	2	2.T.C 2.E.V 2.H.c	2.0 1.5 0.8	dɛh	0	623	d ɛ h
1137	give	GuangKa	dɛh	dɛh	d ɛ h	ruma1248	1-72	1 7 3	AXN	TEH	4	4.T.C 4.E.V 4.H.c	2.0 1.5 0.8	dɛh	0	623	d ɛ h
1138	give	MangBang	dɛh	dɛh	d ɛ h	ruma1248	1-72	1 7 3	AXN	TEH	7	7.T.C 7.E.V 7.H.c	2.0 1.5 0.8	dɛh	0	623	d ɛ h
1139	give	NanSang	dɛh	dɛh	d ɛ h	ruma1248	1-72	1 7 3	AXN	TEH	11	11.T.C 11.E.V 11.H.c	2.0 1.5 0.8	dɛh	0	623	d ɛ h
273	grass	NamHsan	kәrbaːn	kәrbaːn	k ə r b aː n		1-18	1 7 5 1 7 4	AXMBYN	KERPAN	10	10.K.C 10.E.V 10.R.c 10.P.C 10.A.V 10.N.c	2.0 1.5 1.1 1.75 1.3 0.8	kərbaːn	0	642	k ə r b aː n
274	grass	KhunHawt	kәrbaːn	kәrbaːn	k ə r b aː n		1-18	1 7 5 1 7 4	AXMBYN	KERPAN	6	6.K.C 6.E.V 6.R.c 6.P.C 6.A.V 6.N.c	2.0 1.5 1.1 1.75 1.3 0.8	kərbaːn	0	642	k ə r b aː n
275	grass	HtanHsan	brej	brej	b r e j		2-18	1 5 7 6	ACXN	PREJ	5	5.P.C 5.R.C 5.E.V 5.J.c	2.0 1.5 1.5 0.8	brej	0	641	b r e - j
276	grass	PangKham	praj	praj	p r a j		2-18	1 5 7 6	ACXN	PRAJ	14	14.P.C 14.R.C 14.A.V 14.J.c	2.0 1.5 1.5 0.8	praj	0	641	p r a - j
277	grass	ManLoi	praj	praj	p r a j		2-18	1 5 7 6	ACXN	PRAJ	8	8.P.C 8.R.C 8.A.V 8.J.c	2.0 1.5 1.5 0.8	praj	0	641	p r a - j
278	grass	MengDan	praj	praj	p r a j	khan1274	2-18	1 5 7 6	ACXN	PRAJ	9	9.P.C 9.R.C 9.A.V 9.J.c	2.0 1.5 1.5 0.8	praj	0	641	p r a - j
279	grass	ChuDongGua	ɓrai	ɓrai	ɓ r a i		2-18	1 5 7 7	ACXZ	PRAI	3	3.P.C 3.R.C 3.A.V 3.I.V	2.0 1.5 1.5 0.8	ɓrai	0	641	ɓ r a i -
280	grass	XiangZhaiTang	pət	pət	p ə t	ruma1248	3-18	1 7 1	AXN	PET	16	16.P.C 16.E.V 16.T.c	2.0 1.5 0.8	pət	0	639	p ə t
281	grass	PongNuea	pət	pət	p ə t		3-18	1 7 1	AXN	PET	15	15.P.C 15.E.V 15.T.c	2.0 1.5 0.8	pət	0	639	p ə t
282	grass	NyaungGone	pə̆t	pə̆t	p ə̆ t		3-18	1 7 1	AXN	PET	13	13.P.C 13.E.V 13.T.c	2.0 1.5 0.8	pə̆t	0	639	p ə̆ t
283	grass	NoeLae	pə̆t	pə̆t	p ə̆ t		3-18	1 7 1	AXN	PET	12	12.P.C 12.E.V 12.T.c	2.0 1.5 0.8	pə̆t	0	639	p ə̆ t
284	grass	BanPaw	pə̆t	pə̆t	p ə̆ t		3-18	1 7 1	AXN	PET	1	1.P.C 1.E.V 1.T.c	2.0 1.5 0.8	pə̆t	0	639	p ə̆ t
285	grass	ChaYeQing	bjai	bjai	b j a i		2-18	1 6 7 7	ACXZ	PJAI	2	2.P.C 2.J.C 2.A.V 2.I.V	2.0 1.5 1.5 0.8	bjai	0	640	b j a i
286	grass	GuangKa	bat	bat	b a t	ruma1248	3-18	1 7 1	AXN	PAT	4	4.P.C 4.A.V 4.T.c	2.0 1.5 0.8	bat	0	639	b a t
287	grass	MangBang	bət	bət	b ə t	ruma1248	3-18	1 7 1	AXN	PET	7	7.P.C 7.E.V 7.T.c	2.0 1.5 0.8	bət	0	639	b ə t
288	grass	NanSang	bat	bat	b a t	ruma1248	3-18	1 7 1	AXN	PAT	11	11.P.C 11.A.V 11.T.c	2.0 1.5 0.8	bat	0	639	b a t
481	hair	NamHsan	huɁkiŋ	huɁkiŋ	h u ʔ k i ŋ		1-31	3 7 1 1 7 4	AXMBYN	HYHKIN	10	10.H.C 10.Y.V 10.H.c 10.K.C 10.I.V 10.N.c	2.0 1.5 1.1 1.75 1.3 0.8	huʔkiŋ	0	660	h u ʔ k i ŋ
482	hair	KhunHawt	houɁ keɲ	houɁ keɲ	h o u ʔ + k e ɲ		1-31	3 7 7 1 9 1 7 4	AXYN_AXN	HUYH_KEN	6	6.H.C 6.U.V 6.Y.V 6.H.c 6._._ 6.K.C 6.E.V 6.N.c	2.0 1.5 1.3 0.8 0.0 2.0 1.5 0.8	houʔ+keɲ	0	658 657	h o u ʔ + k e ɲ
483	hair	HtanHsan	houɁ kiɲ	houɁ kiɲ	h o u ʔ + k i ɲ		1-31	3 7 7 1 9 1 7 4	AXYN_AXN	HUYH_KIN	5	5.H.C 5.U.V 5.Y.V 5.H.c 5._._ 5.K.C 5.I.V 5.N.c	2.0 1.5 1.3 0.8 0.0 2.0 1.5 0.8	houʔ+kiɲ	0	658 657	h o u ʔ + k i ɲ
484	hair	PangKham	hɨk ɡiɲ	hɨk ɡiɲ	h ɨ k + g i ɲ		1-31	3 7 1 9 1 7 4	AXN_AXN	HIK_KIN	14	14.H.C 14.I.V 14.K.c 14._._ 14.K.C 14.I.V 14.N.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	hɨk+giɲ	0	656 657	h ɨ k + g i ɲ
485	hair	ManLoi	huk ɡiŋ	huk ɡiŋ	h u k + g i ŋ		1-31	3 7 1 9 1 7 4	AXN_AXN	HYK_KIN	8	8.H.C 8.Y.V 8.K.c 8._._ 8.K.C 8.I.V 8.N.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	huk+giŋ	0	656 657	h u k + g i ŋ
486	hair	MengDan	huʔ kiŋ	huʔ kiŋ	h u ʔ + k i ŋ	khan1274	1-31	3 7 1 9 1 7 4	AXN_AXN	HYH_KIN	9	9.H.C 9.Y.V 9.H.c 9._._ 9.K.C 9.I.V 9.N.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	huʔ+kiŋ	0	656 657	h u ʔ + k i ŋ
487	hair	ChuDongGua	huʔ kiŋ	huʔ kiŋ	h u ʔ + k i ŋ		1-31	3 7 1 9 1 7 4	AXN_AXN	HYH_KIN	3	3.H.C 3.Y.V 3.H.c 3._._ 3.K.C 3.I.V 3.N.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	huʔ+kiŋ	0	656 657	h u ʔ + k i ŋ
488	hair	XiangZhaiTang	huːj	huːj	h uː j	ruma1248	1-31	3 7 6	AXN	HYJ	16	16.H.C 16.Y.V 16.J.c	2.0 1.5 0.8	huːj	0	661	h uː j
489	hair	PongNuea	hɨk ɡiɲ	hɨk ɡiɲ	h ɨ k + g i ɲ		1-31	3 7 1 9 1 7 4	AXN_AXN	HIK_KIN	15	15.H.C 15.I.V 15.K.c 15._._ 15.K.C 15.I.V 15.N.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	hɨk+giɲ	0	656 657	h ɨ k + g i ɲ
490	hair	NyaungGone	hɨk ɡɨn	hɨk ɡɨn	h ɨ k + g ɨ n		1-31	3 7 1 9 1 7 4	AXN_AXN	HIK_KIN	13	13.H.C 13.I.V 13.K.c 13._._ 13.K.C 13.I.V 13.N.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	hɨk+gɨn	0	656 657	h ɨ k + g ɨ n
491	hair	NoeLae	hɨk ɡiɲ	hɨk ɡiɲ	h ɨ k + g i ɲ		1-31	3 7 1 9 1 7 4	AXN_AXN	HIK_KIN	12	12.H.C 12.I.V 12.K.c 12._._ 12.K.C 12.I.V 12.N.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	hɨk+giɲ	0	656 657	h ɨ k + g i ɲ
492	hair	BanPaw	hɨk ɡɨɲ	hɨk ɡɨɲ	h ɨ k + g ɨ ɲ		1-31	3 7 1 9 1 7 4	AXN_AXN	HIK_KIN	1	1.H.C 1.I.V 1.K.c 1._._ 1.K.C 1.I.V 1.N.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	hɨk+gɨɲ	0	656 657	h ɨ k + g ɨ ɲ
493	hair	ChaYeQing	hɨk ken	hɨk ken	h ɨ k + k e n		1-31	3 7 1 9 1 7 4	AXN_AXN	HIK_KEN	2	2.H.C 2.I.V 2.K.c 2._._ 2.K.C 2.E.V 2.N.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	hɨk+ken	0	656 657	h ɨ k + k e n
494	hair	GuangKa	hɨk ken	hɨk ken	h ɨ k + k e n	ruma1248	1-31	3 7 1 9 1 7 4	AXN_AXN	HIK_KEN	4	4.H.C 4.I.V 4.K.c 4._._ 4.K.C 4.E.V 4.N.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	hɨk+ken	0	656 657	h ɨ k + k e n
495	hair	MangBang	hɨkkən	hɨkkən	h ɨ kk ə n	ruma1248	1-31	3 7 1 7 4	AXBYN	HIKEN	7	7.H.C 7.I.V 7.K.C 7.E.V 7.N.c	2.0 1.5 1.75 1.3 0.8	hɨkkən	0	659	h ɨ kk ə n
496	hair	NanSang	hɨkkən	hɨkkən	h ɨ kk ə n	ruma1248	1-31	3 7 1 7 4	AXBYN	HIKEN	11	11.H.C 11.I.V 11.K.C 11.E.V 11.N.c	2.0 1.5 1.75 1.3 0.8	hɨkkən	0	659	h ɨ kk ə n
649	hand	NamHsan	ɗiː	ɗiː	ɗ iː		1-42	1 7	AX	TI	10	10.T.C 10.I.V	2.0 1.5	ɗiː	0	685	ɗ iː
650	hand	KhunHawt	ɗi:	ɗi:	ɗ iː		1-42	1 7	AX	TI	6	6.T.C 6.I.V	2.0 1.5	ɗiː	0	685	ɗ iː
651	hand	HtanHsan	ɗiː	ɗiː	ɗ iː		1-42	1 7	AX	TI	5	5.T.C 5.I.V	2.0 1.5	ɗiː	0	685	ɗ iː
652	hand	PangKham	ɗaj	ɗaj	ɗ a j		2-42	1 7 6	AXN	TAJ	14	14.T.C 14.A.V 14.J.c	2.0 1.5 0.8	ɗaj	0	686	ɗ a j
653	hand	ManLoi	ɗaj	ɗaj	ɗ a j		2-42	1 7 6	AXN	TAJ	8	8.T.C 8.A.V 8.J.c	2.0 1.5 0.8	ɗaj	0	686	ɗ a j
654	hand	MengDan	ɗaj	ɗaj	ɗ a j	khan1274	2-42	1 7 6	AXN	TAJ	9	9.T.C 9.A.V 9.J.c	2.0 1.5 0.8	ɗaj	0	686	ɗ a j
655	hand	ChuDongGua	ɗaj	ɗaj	ɗ a j		2-42	1 7 6	AXN	TAJ	3	3.T.C 3.A.V 3.J.c	2.0 1.5 0.8	ɗaj	0	686	ɗ a j
656	hand	XiangZhaiTang	dɛː	dɛː	d ɛː	ruma1248	1-42	1 7	AX	TE	16	16.T.C 16.E.V	2.0 1.5	dɛː	0	685	d ɛː
657	hand	PongNuea	dɛː	dɛː	d ɛː		1-42	1 7	AX	TE	15	15.T.C 15.E.V	2.0 1.5	dɛː	0	685	d ɛː
658	hand	NyaungGone	dɛ	dɛ	d ɛ		1-42	1 7	AX	TE	13	13.T.C 13.E.V	2.0 1.5	dɛ	0	685	d ɛ
659	hand	NoeLae	dɛ	dɛ	d ɛ		1-42	1 7	AX	TE	12	12.T.C 12.E.V	2.0 1.5	dɛ	0	685	d ɛ
660	hand	BanPaw	dɛ	dɛ	d ɛ		1-42	1 7	AX	TE	1	1.T.C 1.E.V	2.0 1.5	dɛ	0	685	d ɛ
661	hand	ChaYeQing	ɗaj	ɗaj	ɗ a j		2-42	1 7 6	AXN	TAJ	2	2.T.C 2.A.V 2.J.c	2.0 1.5 0.8	ɗaj	0	686	ɗ a j
662	hand	GuangKa	taj	taj	t a j	ruma1248	2-42	1 7 6	AXN	TAJ	4	4.T.C 4.A.V 4.J.c	2.0 1.5 0.8	taj	0	686	t a j
663	hand	MangBang	taj	taj	t a j	ruma1248	2-42	1 7 6	AXN	TAJ	7	7.T.C 7.A.V 7.J.c	2.0 1.5 0.8	taj	0	686	t a j
664	hand	NanSang	taiɁ	taiɁ	t a i ʔ	ruma1248	2-42	1 7 7 1	AXYN	TAIH	11	11.T.C 11.A.V 11.I.V 11.H.c	2.0 1.5 1.3 0.8	taiʔ	0	687	t a i ʔ
465	head	NamHsan	kiŋ	kiŋ	k i ŋ		1-30	1 7 4	AXN	KIN	10	10.K.C 10.I.V 10.N.c	2.0 1.5 0.8	kiŋ	0	702	k i ŋ
466	head	KhunHawt	keɲ	keɲ	k e ɲ		1-30	1 7 4	AXN	KEN	6	6.K.C 6.E.V 6.N.c	2.0 1.5 0.8	keɲ	0	702	k e ɲ
467	head	HtanHsan	kiɲ	kiɲ	k i ɲ		1-30	1 7 4	AXN	KIN	5	5.K.C 5.I.V 5.N.c	2.0 1.5 0.8	kiɲ	0	702	k i ɲ
468	head	PangKham	ɡiɲ	ɡiɲ	g i ɲ		1-30	1 7 4	AXN	KIN	14	14.K.C 14.I.V 14.N.c	2.0 1.5 0.8	giɲ	0	702	g i ɲ
469	head	ManLoi	ɡiŋ	ɡiŋ	g i ŋ		1-30	1 7 4	AXN	KIN	8	8.K.C 8.I.V 8.N.c	2.0 1.5 0.8	giŋ	0	702	g i ŋ
470	head	MengDan	kiŋ	kiŋ	k i ŋ	khan1274	1-30	1 7 4	AXN	KIN	9	9.K.C 9.I.V 9.N.c	2.0 1.5 0.8	kiŋ	0	702	k i ŋ
471	head	ChuDongGua	ɡiŋ	ɡiŋ	g i ŋ		1-30	1 7 4	AXN	KIN	3	3.K.C 3.I.V 3.N.c	2.0 1.5 0.8	giŋ	0	702	g i ŋ
472	head	XiangZhaiTang	ɡiɲ	ɡiɲ	g i ɲ	ruma1248	1-30	1 7 4	AXN	KIN	16	16.K.C 16.I.V 16.N.c	2.0 1.5 0.8	giɲ	0	702	g i ɲ
473	head	PongNuea	ɡiɲ	ɡiɲ	g i ɲ		1-30	1 7 4	AXN	KIN	15	15.K.C 15.I.V 15.N.c	2.0 1.5 0.8	giɲ	0	702	g i ɲ
474	head	NyaungGone	ɡɨn	ɡɨn	g ɨ n		1-30	1 7 4	AXN	KIN	13	13.K.C 13.I.V 13.N.c	2.0 1.5 0.8	gɨn	0	702	g ɨ n
475	head	NoeLae	ɡiɲ	ɡiɲ	g i ɲ		1-30	1 7 4	AXN	KIN	12	12.K.C 12.I.V 12.N.c	2.0 1.5 0.8	giɲ	0	702	g i ɲ
476	head	BanPaw	ɡɨɲ	ɡɨɲ	g ɨ ɲ		1-30	1 7 4	AXN	KIN	1	1.K.C 1.I.V 1.N.c	2.0 1.5 0.8	gɨɲ	0	702	g ɨ ɲ
477	head	ChaYeQing	ken	ken	k e n		1-30	1 7 4	AXN	KEN	2	2.K.C 2.E.V 2.N.c	2.0 1.5 0.8	ken	0	702	k e n
478	head	GuangKa	ken	ken	k e n	ruma1248	1-30	1 7 4	AXN	KEN	4	4.K.C 4.E.V 4.N.c	2.0 1.5 0.8	ken	0	702	k e n
479	head	MangBang	kən	kən	k ə n	ruma1248	1-30	1 7 4	AXN	KEN	7	7.K.C 7.E.V 7.N.c	2.0 1.5 0.8	kən	0	702	k ə n
480	head	NanSang	kən	kən	k ə n	ruma1248	1-30	1 7 4	AXN	KEN	11	11.K.C 11.E.V 11.N.c	2.0 1.5 0.8	kən	0	702	k ə n
609	heart	NamHsan	ble phәːm	ble phәːm	b l e + pʰ əː m		1-39	1 5 7 9 1 7 4	ACX_AXN	PLE_PEM	10	10.P.C 10.L.C 10.E.V 10._._ 10.P.C 10.E.V 10.M.c	2.0 1.5 1.5 0.0 2.0 1.5 0.8	ble+pʰəːm	0	724 725	b l e - + pʰ əː m
610	heart	KhunHawt	blej phә:m	blej phә:m	b l e j + pʰ əː m		1-39	1 5 7 6 9 1 7 4	ACXN_AXN	PLEJ_PEM	6	6.P.C 6.L.C 6.E.V 6.J.c 6._._ 6.P.C 6.E.V 6.M.c	2.0 1.5 1.5 0.8 0.0 2.0 1.5 0.8	blej+pʰəːm	0	724 725	b l e j + pʰ əː m
611	heart	HtanHsan	blej phәːm	blej phәːm	b l e j + pʰ əː m		1-39	1 5 7 6 9 1 7 4	ACXN_AXN	PLEJ_PEM	5	5.P.C 5.L.C 5.E.V 5.J.c 5._._ 5.P.C 5.E.V 5.M.c	2.0 1.5 1.5 0.8 0.0 2.0 1.5 0.8	blej+pʰəːm	0	724 725	b l e j + pʰ əː m
612	heart	PangKham	bleː phәːm	bleː phәːm	b l eː + pʰ əː m		1-39	1 5 7 9 1 7 4	ACX_AXN	PLE_PEM	14	14.P.C 14.L.C 14.E.V 14._._ 14.P.C 14.E.V 14.M.c	2.0 1.5 1.5 0.0 2.0 1.5 0.8	bleː+pʰəːm	0	724 725	b l eː - + pʰ əː m
613	heart	ManLoi	bleː phәːm	bleː phәːm	b l eː + pʰ əː m		1-39	1 5 7 9 1 7 4	ACX_AXN	PLE_PEM	8	8.P.C 8.L.C 8.E.V 8._._ 8.P.C 8.E.V 8.M.c	2.0 1.5 1.5 0.0 2.0 1.5 0.8	bleː+pʰəːm	0	724 725	b l eː - + pʰ əː m
614	heart	MengDan	bli nɔjh	bli nɔjh	b l i + n ɔ j̊	khan1274	2-39	1 5 7 9 4 7 6	ACX_AXN	PLI_NUJ	9	9.P.C 9.L.C 9.I.V 9._._ 9.N.C 9.U.V 9.J.c	2.0 1.5 1.5 0.0 2.0 1.5 0.8	bli+nɔj̊	0	724 721	b l i - + n ɔ j̊
615	heart	ChuDongGua	nɔːj	nɔːj	n ɔː j		2-39	4 7 6	AXN	NUJ	3	3.N.C 3.U.V 3.J.c	2.0 1.5 0.8	nɔːj	0	721	n ɔː j
616	heart	XiangZhaiTang	blejnɔx	blejnɔx	b l e j n ɔ x	ruma1248	2-39	1 5 7 6 4 7 3	ACXMBYN	PLEJNUG	16	16.P.C 16.L.C 16.E.V 16.J.c 16.N.C 16.U.V 16.G.c	2.0 1.5 1.5 1.1 1.75 1.3 0.8	blejnɔx	0	729	b l e j n ɔ x
617	heart	PongNuea	berɔː	berɔː	b e r ɔː		3-39	1 7 5 7	AXBZ	PERU	15	15.P.C 15.E.V 15.R.C 15.U.V	2.0 1.5 1.75 0.8	berɔː	0	728	b e r ɔː
618	heart	NoeLae	baraw	baraw	b a r a w		3-39	1 7 5 7 6	AXBYN	PARAW	12	12.P.C 12.A.V 12.R.C 12.A.V 12.W.c	2.0 1.5 1.75 1.3 0.8	baraw	0	727	b a r a w
619	heart	BanPaw	mahujə	mahujə	m a h u j ə		4-39	4 7 3 7 6 7	AXBYBZ	MAHYJE	1	1.M.C 1.A.V 1.H.C 1.Y.V 1.J.C 1.E.V	2.0 1.5 1.75 1.3 1.75 0.8	mahujə	0	719	m a h u j ə
620	heart	ChaYeQing	blɔːjnɔh	blɔːjnɔh	b l ɔː j n ɔ h		2-39	1 5 7 6 4 7 3	ACXMBYN	PLUJNUH	2	2.P.C 2.L.C 2.U.V 2.J.c 2.N.C 2.U.V 2.H.c	2.0 1.5 1.5 1.1 1.75 1.3 0.8	blɔːjnɔh	0	720	b l ɔː j n ɔ h
